longitude,latitude,h,ts,u,v
4.000000,52.000000,2743.200000,7200.000000,5.817946,-0.387782
6.000000,52.000000,2743.200000,7200.000000,7.259709,1.987605
8.000000,52.000000,2743.200000,7200.000000,7.454855,4.844138
10.000000,52.000000,2743.200000,7200.000000,5.821846,4.334196
12.000000,52.000000,2743.200000,7200.000000,6.076658,2.238330
14.000000,52.000000,2743.200000,7200.000000,8.512011,5.961570
16.000000,52.000000,2743.200000,7200.000000,8.783466,4.732044
2.000000,54.000000,2743.200000,7200.000000,0.225284,-3.214113
4.000000,54.000000,2743.200000,7200.000000,1.526585,-2.735993
6.000000,54.000000,2743.200000,7200.000000,0.277435,6.062841
8.000000,54.000000,2743.200000,7200.000000,-0.823339,7.518000
10.000000,54.000000,2743.200000,7200.000000,0.041866,4.557423
12.000000,54.000000,2743.200000,7200.000000,-3.672483,4.288604
14.000000,54.000000,2743.200000,7200.000000,-3.025330,6.000018
16.000000,54.000000,2743.200000,7200.000000,-0.675197,3.577719
2.000000,40.000000,5181.600000,7200.000000,11.842687,14.634566
4.000000,40.000000,5181.600000,7200.000000,9.662947,14.962260
6.000000,40.000000,5181.600000,7200.000000,11.497319,18.426184
8.000000,40.000000,5181.600000,7200.000000,15.869642,17.016548
10.000000,40.000000,5181.600000,7200.000000,25.983542,27.629394
12.000000,40.000000,5181.600000,7200.000000,32.728614,36.875112
14.000000,40.000000,5181.600000,7200.000000,30.624979,21.972380
16.000000,40.000000,5181.600000,7200.000000,33.137039,19.835945
2.000000,42.000000,5181.600000,7200.000000,0.561347,9.222663
4.000000,42.000000,5181.600000,7200.000000,9.353069,13.723855
6.000000,42.000000,5181.600000,7200.000000,6.788346,18.548431
8.000000,42.000000,5181.600000,7200.000000,9.425393,14.708368
10.000000,42.000000,5181.600000,7200.000000,11.010840,13.453359
12.000000,42.000000,5181.600000,7200.000000,13.150383,14.313445
14.000000,42.000000,5181.600000,7200.000000,25.380144,21.443564
16.000000,42.000000,5181.600000,7200.000000,32.569845,17.359937
2.000000,44.000000,5181.600000,7200.000000,6.561939,11.144972
4.000000,44.000000,5181.600000,7200.000000,3.489647,16.302240
6.000000,44.000000,5181.600000,7200.000000,10.409584,17.213503
8.000000,44.000000,5181.600000,7200.000000,12.578915,15.983905
10.000000,44.000000,5181.600000,7200.000000,15.753132,14.506464
12.000000,44.000000,5181.600000,7200.000000,14.422754,11.002671
14.000000,44.000000,5181.600000,7200.000000,15.303932,9.981285
16.000000,44.000000,5181.600000,7200.000000,16.309465,9.884124
2.000000,46.000000,5181.600000,7200.000000,13.384110,13.228113
4.000000,46.000000,5181.600000,7200.000000,7.891399,14.899055
6.000000,46.000000,5181.600000,7200.000000,6.088326,13.199480
8.000000,46.000000,5181.600000,7200.000000,9.559508,15.575587
10.000000,46.000000,5181.600000,7200.000000,10.234589,17.307783
12.000000,46.000000,5181.600000,7200.000000,12.161271,14.682957
14.000000,46.000000,5181.600000,7200.000000,14.434698,12.283072
16.000000,46.000000,5181.600000,7200.000000,13.874929,10.171987
2.000000,48.000000,5181.600000,7200.000000,10.728733,11.877936
4.000000,48.000000,5181.600000,7200.000000,15.407479,17.551134
6.000000,48.000000,5181.600000,7200.000000,12.924679,18.013134
8.000000,48.000000,5181.600000,7200.000000,10.169279,15.410352
10.000000,48.000000,5181.600000,7200.000000,14.807162,12.698658
12.000000,48.000000,5181.600000,7200.000000,17.923453,11.214684
14.000000,48.000000,5181.600000,7200.000000,16.143954,9.869213
16.000000,48.000000,5181.600000,7200.000000,16.747256,8.833449
2.000000,50.000000,5181.600000,7200.000000,8.265758,8.816547
4.000000,50.000000,5181.600000,7200.000000,10.836427,9.666664
6.000000,50.000000,5181.600000,7200.000000,14.354019,12.747073
8.000000,50.000000,5181.600000,7200.000000,17.082956,15.328842
10.000000,50.000000,5181.600000,7200.000000,10.625677,16.771651
12.000000,50.000000,5181.600000,7200.000000,14.544098,11.876048
14.000000,50.000000,5181.600000,7200.000000,14.048775,11.201031
16.000000,50.000000,5181.600000,7200.000000,12.812736,5.458521
2.000000,52.000000,5181.600000,7200.000000,6.656286,4.189719
4.000000,52.000000,5181.600000,7200.000000,11.169748,8.485236
6.000000,52.000000,5181.600000,7200.000000,13.190492,11.900752
8.000000,52.000000,5181.600000,7200.000000,12.770921,13.483751
10.000000,52.000000,5181.600000,7200.000000,16.155388,12.581914
12.000000,52.000000,5181.600000,7200.000000,19.388743,10.943784
14.000000,52.000000,5181.600000,7200.000000,19.662717,8.264442
16.000000,52.000000,5181.600000,7200.000000,18.648232,8.633147
2.000000,54.000000,5181.600000,7200.000000,-2.889474,-0.256450
4.000000,54.000000,5181.600000,7200.000000,-2.681905,-2.446561
6.000000,54.000000,5181.600000,7200.000000,0.042204,5.811347
8.000000,54.000000,5181.600000,7200.000000,4.448838,10.877842
10.000000,54.000000,5181.600000,7200.000000,6.309966,10.279374
12.000000,54.000000,5181.600000,7200.000000,9.512337,8.289423
14.000000,54.000000,5181.600000,7200.000000,11.055650,8.623652
16.000000,54.000000,5181.600000,7200.000000,13.935811,8.929827
2.000000,40.000000,7620.000000,7200.000000,9.124181,17.543409
4.000000,40.000000,7620.000000,7200.000000,14.274657,21.264425
6.000000,40.000000,7620.000000,7200.000000,20.643535,29.080889
8.000000,40.000000,7620.000000,7200.000000,25.948135,38.633173
10.000000,40.000000,7620.000000,7200.000000,28.665184,39.134874
12.000000,40.000000,7620.000000,7200.000000,31.156318,29.595198
14.000000,40.000000,7620.000000,7200.000000,35.149569,27.463252
16.000000,40.000000,7620.000000,7200.000000,30.843179,18.045532
2.000000,42.000000,7620.000000,7200.000000,6.116275,23.876975
4.000000,42.000000,7620.000000,7200.000000,6.183903,19.758663
6.000000,42.000000,7620.000000,7200.000000,16.495704,20.201566
8.000000,42.000000,7620.000000,7200.000000,21.868690,31.501070
10.000000,42.000000,7620.000000,7200.000000,29.681009,35.688035
12.000000,42.000000,7620.000000,7200.000000,33.392983,37.356139
14.000000,42.000000,7620.000000,7200.000000,35.822837,24.179798
16.000000,42.000000,7620.000000,7200.000000,33.873780,18.193130
2.000000,44.000000,7620.000000,7200.000000,3.400655,25.887819
4.000000,44.000000,7620.000000,7200.000000,7.300325,24.396363
6.000000,44.000000,7620.000000,7200.000000,10.238985,18.550432
8.000000,44.000000,7620.000000,7200.000000,19.392146,17.011104
10.000000,44.000000,7620.000000,7200.000000,27.945129,22.307650
12.000000,44.000000,7620.000000,7200.000000,29.227707,19.397026
14.000000,44.000000,7620.000000,7200.000000,38.096186,26.567153
16.000000,44.000000,7620.000000,7200.000000,46.237035,23.428022
2.000000,46.000000,7620.000000,7200.000000,16.551267,32.653939
4.000000,46.000000,7620.000000,7200.000000,12.342644,25.276762
6.000000,46.000000,7620.000000,7200.000000,17.488664,25.489798
8.000000,46.000000,7620.000000,7200.000000,18.768066,18.416726
10.000000,46.000000,7620.000000,7200.000000,20.480271,20.316493
12.000000,46.000000,7620.000000,7200.000000,23.332230,15.093716
14.000000,46.000000,7620.000000,7200.000000,23.153292,12.890010
16.000000,46.000000,7620.000000,7200.000000,24.475260,12.268190
2.000000,48.000000,7620.000000,7200.000000,14.550969,26.193330
4.000000,48.000000,7620.000000,7200.000000,18.840244,31.972670
6.000000,48.000000,7620.000000,7200.000000,20.064717,27.640642
8.000000,48.000000,7620.000000,7200.000000,22.328303,25.072343
10.000000,48.000000,7620.000000,7200.000000,22.297897,19.452472
12.000000,48.000000,7620.000000,7200.000000,20.304981,19.048162
14.000000,48.000000,7620.000000,7200.000000,22.163012,13.870704
16.000000,48.000000,7620.000000,7200.000000,25.080999,6.150311
2.000000,50.000000,7620.000000,7200.000000,18.655108,20.632472
4.000000,50.000000,7620.000000,7200.000000,21.322644,26.436469
6.000000,50.000000,7620.000000,7200.000000,24.224625,30.025251
8.000000,50.000000,7620.000000,7200.000000,24.735830,25.416190
10.000000,50.000000,7620.000000,7200.000000,28.652291,20.773862
12.000000,50.000000,7620.000000,7200.000000,28.804155,18.144465
14.000000,50.000000,7620.000000,7200.000000,29.252527,11.244545
16.000000,50.000000,7620.000000,7200.000000,31.080008,5.437078
2.000000,52.000000,7620.000000,7200.000000,8.192705,5.633317
4.000000,52.000000,7620.000000,7200.000000,15.710448,15.807733
6.000000,52.000000,7620.000000,7200.000000,23.086065,22.613162
8.000000,52.000000,7620.000000,7200.000000,28.932402,22.548611
10.000000,52.000000,7620.000000,7200.000000,30.358198,19.944035
12.000000,52.000000,7620.000000,7200.000000,28.600035,16.392646
14.000000,52.000000,7620.000000,7200.000000,27.528081,13.600146
16.000000,52.000000,7620.000000,7200.000000,29.402230,12.384711
2.000000,54.000000,7620.000000,7200.000000,3.541496,-1.056034
4.000000,54.000000,7620.000000,7200.000000,8.646189,8.972482
6.000000,54.000000,7620.000000,7200.000000,11.775950,13.645304
8.000000,54.000000,7620.000000,7200.000000,19.761578,19.343047
10.000000,54.000000,7620.000000,7200.000000,22.933938,16.758603
12.000000,54.000000,7620.000000,7200.000000,24.789129,13.580693
14.000000,54.000000,7620.000000,7200.000000,24.810586,11.600126
16.000000,54.000000,7620.000000,7200.000000,26.571384,11.092571
2.000000,40.000000,10668.000000,7200.000000,23.770564,22.216478
4.000000,40.000000,10668.000000,7200.000000,26.001685,31.119134
6.000000,40.000000,10668.000000,7200.000000,34.925862,43.327627
8.000000,40.000000,10668.000000,7200.000000,37.136419,46.034274
10.000000,40.000000,10668.000000,7200.000000,32.023964,39.656366
12.000000,40.000000,10668.000000,7200.000000,31.491633,33.319988
14.000000,40.000000,10668.000000,7200.000000,29.993771,27.809930
16.000000,40.000000,10668.000000,7200.000000,29.220024,20.132846
2.000000,42.000000,10668.000000,7200.000000,16.617281,26.127681
4.000000,42.000000,10668.000000,7200.000000,18.813894,30.650874
6.000000,42.000000,10668.000000,7200.000000,23.050326,33.828683
8.000000,42.000000,10668.000000,7200.000000,32.688576,46.557866
10.000000,42.000000,10668.000000,7200.000000,37.568711,47.119163
12.000000,42.000000,10668.000000,7200.000000,37.913529,41.028517
14.000000,42.000000,10668.000000,7200.000000,37.012841,30.427123
16.000000,42.000000,10668.000000,7200.000000,36.727638,24.939932
2.000000,44.000000,10668.000000,7200.000000,16.388310,25.790032
4.000000,44.000000,10668.000000,7200.000000,19.001703,33.826615
6.000000,44.000000,10668.000000,7200.000000,24.510142,35.131545
8.000000,44.000000,10668.000000,7200.000000,34.206674,43.447381
10.000000,44.000000,10668.000000,7200.000000,37.092054,45.171946
12.000000,44.000000,10668.000000,7200.000000,44.362070,39.334262
14.000000,44.000000,10668.000000,7200.000000,44.516921,33.771187
16.000000,44.000000,10668.000000,7200.000000,48.798318,24.930294
2.000000,46.000000,10668.000000,7200.000000,17.983625,22.303765
4.000000,46.000000,10668.000000,7200.000000,22.996510,28.386991
6.000000,46.000000,10668.000000,7200.000000,28.787996,32.944897
8.000000,46.000000,10668.000000,7200.000000,32.307507,33.860384
10.000000,46.000000,10668.000000,7200.000000,40.001964,37.718793
12.000000,46.000000,10668.000000,7200.000000,44.879655,36.659413
14.000000,46.000000,10668.000000,7200.000000,50.634221,30.102588
16.000000,46.000000,10668.000000,7200.000000,56.667950,23.327735
2.000000,48.000000,10668.000000,7200.000000,17.950684,19.510984
4.000000,48.000000,10668.000000,7200.000000,20.124046,23.182494
6.000000,48.000000,10668.000000,7200.000000,27.308038,27.249314
8.000000,48.000000,10668.000000,7200.000000,32.383040,29.672618
10.000000,48.000000,10668.000000,7200.000000,36.340226,28.171391
12.000000,48.000000,10668.000000,7200.000000,40.400113,28.574987
14.000000,48.000000,10668.000000,7200.000000,45.229193,23.544594
16.000000,48.000000,10668.000000,7200.000000,49.630177,17.957492
2.000000,50.000000,10668.000000,7200.000000,14.973811,17.469429
4.000000,50.000000,10668.000000,7200.000000,19.870032,20.558808
6.000000,50.000000,10668.000000,7200.000000,21.673772,21.604431
8.000000,50.000000,10668.000000,7200.000000,27.439262,24.173492
10.000000,50.000000,10668.000000,7200.000000,31.933153,24.994663
12.000000,50.000000,10668.000000,7200.000000,35.391309,23.200501
14.000000,50.000000,10668.000000,7200.000000,39.687571,20.027277
16.000000,50.000000,10668.000000,7200.000000,45.404603,14.446397
2.000000,52.000000,10668.000000,7200.000000,11.311532,10.219441
4.000000,52.000000,10668.000000,7200.000000,16.493540,15.101657
6.000000,52.000000,10668.000000,7200.000000,20.576650,18.357253
8.000000,52.000000,10668.000000,7200.000000,21.971399,18.984759
10.000000,52.000000,10668.000000,7200.000000,23.023913,20.530902
12.000000,52.000000,10668.000000,7200.000000,27.336790,20.100917
14.000000,52.000000,10668.000000,7200.000000,33.614509,18.702278
16.000000,52.000000,10668.000000,7200.000000,36.581947,14.482333
2.000000,54.000000,10668.000000,7200.000000,6.482889,3.006472
4.000000,54.000000,10668.000000,7200.000000,9.464972,7.674016
6.000000,54.000000,10668.000000,7200.000000,13.933177,11.625119
8.000000,54.000000,10668.000000,7200.000000,18.541997,14.160292
10.000000,54.000000,10668.000000,7200.000000,22.172450,16.042072
12.000000,54.000000,10668.000000,7200.000000,25.899323,15.890086
14.000000,54.000000,10668.000000,7200.000000,27.797421,13.957849
16.000000,54.000000,10668.000000,7200.000000,29.006732,11.917624
2.000000,40.000000,12496.800000,7200.000000,19.579719,20.562916
4.000000,40.000000,12496.800000,7200.000000,24.253342,25.803163
6.000000,40.000000,12496.800000,7200.000000,23.570687,32.878607
8.000000,40.000000,12496.800000,7200.000000,33.594479,35.344657
10.000000,40.000000,12496.800000,7200.000000,42.230013,30.222459
12.000000,40.000000,12496.800000,7200.000000,41.658960,22.651836
14.000000,40.000000,12496.800000,7200.000000,41.826034,16.796143
16.000000,40.000000,12496.800000,7200.000000,35.350487,10.136444
2.000000,42.000000,12496.800000,7200.000000,18.387593,19.285913
4.000000,42.000000,12496.800000,7200.000000,20.911841,21.824071
6.000000,42.000000,12496.800000,7200.000000,23.935923,27.718140
8.000000,42.000000,12496.800000,7200.000000,28.899182,34.239433
10.000000,42.000000,12496.800000,7200.000000,34.296444,31.181344
12.000000,42.000000,12496.800000,7200.000000,39.573885,24.583550
14.000000,42.000000,12496.800000,7200.000000,41.823765,12.535372
16.000000,42.000000,12496.800000,7200.000000,44.998076,10.654403
2.000000,44.000000,12496.800000,7200.000000,16.011797,16.841686
4.000000,44.000000,12496.800000,7200.000000,17.938536,20.054112
6.000000,44.000000,12496.800000,7200.000000,20.154591,21.618019
8.000000,44.000000,12496.800000,7200.000000,26.289235,26.972228
10.000000,44.000000,12496.800000,7200.000000,28.022092,26.202316
12.000000,44.000000,12496.800000,7200.000000,34.676596,24.946493
14.000000,44.000000,12496.800000,7200.000000,43.925994,19.488320
16.000000,44.000000,12496.800000,7200.000000,46.037677,11.301234
2.000000,46.000000,12496.800000,7200.000000,14.976275,16.703774
4.000000,46.000000,12496.800000,7200.000000,18.516317,19.409818
6.000000,46.000000,12496.800000,7200.000000,21.369377,21.847759
8.000000,46.000000,12496.800000,7200.000000,22.173929,24.771189
10.000000,46.000000,12496.800000,7200.000000,27.988248,23.225449
12.000000,46.000000,12496.800000,7200.000000,32.411159,22.648210
14.000000,46.000000,12496.800000,7200.000000,38.843672,18.731390
16.000000,46.000000,12496.800000,7200.000000,42.002837,12.534478
2.000000,48.000000,12496.800000,7200.000000,17.119041,15.294490
4.000000,48.000000,12496.800000,7200.000000,18.623589,16.376491
6.000000,48.000000,12496.800000,7200.000000,21.317903,18.539172
8.000000,48.000000,12496.800000,7200.000000,25.220326,19.409629
10.000000,48.000000,12496.800000,7200.000000,26.192941,18.133828
12.000000,48.000000,12496.800000,7200.000000,30.260482,15.873462
14.000000,48.000000,12496.800000,7200.000000,33.072930,14.249586
16.000000,48.000000,12496.800000,7200.000000,35.682117,11.277893
2.000000,50.000000,12496.800000,7200.000000,14.914062,9.922846
4.000000,50.000000,12496.800000,7200.000000,18.599573,12.977698
6.000000,50.000000,12496.800000,7200.000000,20.620145,15.285503
8.000000,50.000000,12496.800000,7200.000000,22.225725,18.210222
10.000000,50.000000,12496.800000,7200.000000,25.444848,18.320653
12.000000,50.000000,12496.800000,7200.000000,29.665480,16.854030
14.000000,50.000000,12496.800000,7200.000000,32.342621,13.055238
16.000000,50.000000,12496.800000,7200.000000,32.004659,9.515006
2.000000,52.000000,12496.800000,7200.000000,12.436727,8.148461
4.000000,52.000000,12496.800000,7200.000000,14.553029,10.224512
6.000000,52.000000,12496.800000,7200.000000,17.733415,12.073200
8.000000,52.000000,12496.800000,7200.000000,21.134347,12.981339
10.000000,52.000000,12496.800000,7200.000000,23.754049,12.810163
12.000000,52.000000,12496.800000,7200.000000,24.804955,12.078747
14.000000,52.000000,12496.800000,7200.000000,26.266142,11.301987
16.000000,52.000000,12496.800000,7200.000000,27.274954,10.465330
2.000000,54.000000,12496.800000,7200.000000,9.466965,4.468749
4.000000,54.000000,12496.800000,7200.000000,11.777830,4.755509
6.000000,54.000000,12496.800000,7200.000000,14.224239,6.751833
8.000000,54.000000,12496.800000,7200.000000,15.638859,8.608671
10.000000,54.000000,12496.800000,7200.000000,17.921467,10.269931
12.000000,54.000000,12496.800000,7200.000000,20.697665,10.071867
14.000000,54.000000,12496.800000,7200.000000,23.767467,9.080160
16.000000,54.000000,12496.800000,7200.000000,25.683117,8.006784
2.000000,40.000000,304.800000,10800.000000,4.119290,-0.580839
4.000000,40.000000,304.800000,10800.000000,13.865773,-3.012066
6.000000,40.000000,304.800000,10800.000000,7.683261,3.064743
8.000000,40.000000,304.800000,10800.000000,7.241656,7.067253
10.000000,40.000000,304.800000,10800.000000,4.560670,11.777890
12.000000,40.000000,304.800000,10800.000000,7.763401,9.456095
14.000000,40.000000,304.800000,10800.000000,5.594557,1.810182
16.000000,40.000000,304.800000,10800.000000,0.499792,1.615765
2.000000,42.000000,304.800000,10800.000000,1.014205,-0.657426
4.000000,42.000000,304.800000,10800.000000,7.944028,-17.027524
6.000000,42.000000,304.800000,10800.000000,-1.383854,4.535040
8.000000,42.000000,304.800000,10800.000000,2.476996,5.177695
10.000000,42.000000,304.800000,10800.000000,-1.276196,6.334202
12.000000,42.000000,304.800000,10800.000000,-4.805774,11.815471
14.000000,42.000000,304.800000,10800.000000,1.312044,1.924560
16.000000,42.000000,304.800000,10800.000000,-3.261774,2.563809
2.000000,44.000000,304.800000,10800.000000,5.078495,-1.065021
4.000000,44.000000,304.800000,10800.000000,-0.714505,-2.676347
6.000000,44.000000,304.800000,10800.000000,-1.833165,0.638562
8.000000,44.000000,304.800000,10800.000000,-1.287342,0.762160
10.000000,44.000000,304.800000,10800.000000,-3.066099,3.296142
12.000000,44.000000,304.800000,10800.000000,-1.535190,2.214060
14.000000,44.000000,304.800000,10800.000000,-4.657430,2.513113
16.000000,44.000000,304.800000,10800.000000,-2.158640,5.930815
2.000000,46.000000,304.800000,10800.000000,1.178468,-2.823965
4.000000,46.000000,304.800000,10800.000000,-0.480384,-3.140320
6.000000,46.000000,304.800000,10800.000000,0.517120,-1.289130
8.000000,46.000000,304.800000,10800.000000,-1.263584,0.255370
10.000000,46.000000,304.800000,10800.000000,-0.258617,0.294269
12.000000,46.000000,304.800000,10800.000000,-0.512901,1.913854
14.000000,46.000000,304.800000,10800.000000,1.124644,1.372798
16.000000,46.000000,304.800000,10800.000000,-0.052470,1.668949
2.000000,48.000000,304.800000,10800.000000,-3.560294,-2.683088
4.000000,48.000000,304.800000,10800.000000,-2.164815,-3.411334
6.000000,48.000000,304.800000,10800.000000,-2.867326,-2.678648
8.000000,48.000000,304.800000,10800.000000,-0.298662,-2.409117
10.000000,48.000000,304.800000,10800.000000,-1.859420,-2.994116
12.000000,48.000000,304.800000,10800.000000,-2.003418,-1.807380
14.000000,48.000000,304.800000,10800.000000,-2.770126,-0.911111
16.000000,48.000000,304.800000,10800.000000,-1.690456,-0.385387
2.000000,50.000000,304.800000,10800.000000,-0.506189,-1.811559
4.000000,50.000000,304.800000,10800.000000,0.590328,-2.358232
6.000000,50.000000,304.800000,10800.000000,0.263372,-2.622762
8.000000,50.000000,304.800000,10800.000000,0.947822,-1.537730
10.000000,50.000000,304.800000,10800.000000,-1.607939,-0.801061
12.000000,50.000000,304.800000,10800.000000,0.032556,-1.355393
14.000000,50.000000,304.800000,10800.000000,-1.573149,-0.534961
16.000000,50.000000,304.800000,10800.000000,-1.126302,-0.391784
2.000000,52.000000,304.800000,10800.000000,3.350513,-5.617098
4.000000,52.000000,304.800000,10800.000000,6.034015,-1.291249
6.000000,52.000000,304.800000,10800.000000,5.438155,0.856620
8.000000,52.000000,304.800000,10800.000000,3.143190,1.022277
10.000000,52.000000,304.800000,10800.000000,1.045925,-0.609131
12.000000,52.000000,304.800000,10800.000000,-0.566613,0.436399
14.000000,52.000000,304.800000,10800.000000,-0.257547,-0.678522
16.000000,52.000000,304.800000,10800.000000,-3.097841,0.154205
2.000000,54.000000,304.800000,10800.000000,-2.137086,-7.534300
4.000000,54.000000,304.800000,10800.000000,-3.969072,-8.686291
6.000000,54.000000,304.800000,10800.000000,3.439257,1.734745
8.000000,54.000000,304.800000,10800.000000,-1.066681,2.883070
10.000000,54.000000,304.800000,10800.000000,-2.796183,2.503663
12.000000,54.000000,304.800000,10800.000000,-4.464237,4.064281
14.000000,54.000000,304.800000,10800.000000,-6.701449,1.151867
16.000000,54.000000,304.800000,10800.000000,-4.835426,-0.326152
2.000000,40.000000,2743.200000,10800.000000,13.482002,-2.687908
4.000000,40.000000,2743.200000,10800.000000,11.914048,7.459859
6.000000,40.000000,2743.200000,10800.000000,9.385359,12.265768
8.000000,40.000000,2743.200000,10800.000000,9.907205,12.281545
10.000000,40.000000,2743.200000,10800.000000,10.389720,7.472865
12.000000,40.000000,2743.200000,10800.000000,24.005267,14.625145
14.000000,40.000000,2743.200000,10800.000000,11.233719,16.628884
16.000000,40.000000,2743.200000,10800.000000,18.016784,17.262573
2.000000,42.000000,2743.200000,10800.000000,6.646190,-2.910782
4.000000,42.000000,2743.200000,10800.000000,-1.131140,8.479125
6.000000,42.000000,2743.200000,10800.000000,4.619260,10.680779
8.000000,42.000000,2743.200000,10800.000000,0.399986,11.378881
10.000000,42.000000,2743.200000,10800.000000,4.062613,11.837090
12.000000,42.000000,2743.200000,10800.000000,3.098607,9.418730
14.000000,42.000000,2743.200000,10800.000000,9.417267,11.954858
16.000000,42.000000,2743.200000,10800.000000,16.008450,11.824017
2.000000,44.000000,2743.200000,10800.000000,3.283935,-2.185690
4.000000,44.000000,2743.200000,10800.000000,3.498155,1.204463
6.000000,44.000000,2743.200000,10800.000000,2.713007,10.786599
8.000000,44.000000,2743.200000,10800.000000,1.490172,17.588103
10.000000,44.000000,2743.200000,10800.000000,2.479521,13.394655
12.000000,44.000000,2743.200000,10800.000000,2.932287,10.009883
14.000000,44.000000,2743.200000,10800.000000,8.202336,9.168923
16.000000,44.000000,2743.200000,10800.000000,8.359707,13.081862
2.000000,46.000000,2743.200000,10800.000000,3.779468,0.908006
4.000000,46.000000,2743.200000,10800.000000,-0.235083,-2.616050
6.000000,46.000000,2743.200000,10800.000000,2.802405,7.876870
8.000000,46.000000,2743.200000,10800.000000,-2.646245,5.400862
10.000000,46.000000,2743.200000,10800.000000,2.972840,7.682503
12.000000,46.000000,2743.200000,10800.000000,6.657295,6.341299
14.000000,46.000000,2743.200000,10800.000000,8.498975,6.333584
16.000000,46.000000,2743.200000,10800.000000,7.222270,7.686527
2.000000,48.000000,2743.200000,10800.000000,1.624226,0.099366
4.000000,48.000000,2743.200000,10800.000000,5.997115,2.028182
6.000000,48.000000,2743.200000,10800.000000,3.911052,0.884795
8.000000,48.000000,2743.200000,10800.000000,2.716868,5.037930
10.000000,48.000000,2743.200000,10800.000000,2.648660,9.102874
12.000000,48.000000,2743.200000,10800.000000,4.326118,6.339573
14.000000,48.000000,2743.200000,10800.000000,2.664166,5.651392
16.000000,48.000000,2743.200000,10800.000000,7.059230,7.500170
2.000000,50.000000,2743.200000,10800.000000,2.672402,1.181600
4.000000,50.000000,2743.200000,10800.000000,6.611223,1.437794
6.000000,50.000000,2743.200000,10800.000000,5.580251,2.731288
8.000000,50.000000,2743.200000,10800.000000,3.841826,3.503722
10.000000,50.000000,2743.200000,10800.000000,3.764262,2.917169
12.000000,50.000000,2743.200000,10800.000000,4.487661,3.673542
14.000000,50.000000,2743.200000,10800.000000,7.691860,6.895584
16.000000,50.000000,2743.200000,10800.000000,7.838211,4.913027
2.000000,52.000000,2743.200000,10800.000000,3.679809,-3.324965
4.000000,52.000000,2743.200000,10800.000000,5.735845,-0.875514
6.000000,52.000000,2743.200000,10800.000000,6.749220,0.989187
8.000000,52.000000,2743.200000,10800.000000,7.070566,4.617054
10.000000,52.000000,2743.200000,10800.000000,5.750487,4.981355
12.000000,52.000000,2743.200000,10800.000000,5.721754,2.861395
14.000000,52.000000,2743.200000,10800.000000,8.857382,6.237893
16.000000,52.000000,2743.200000,10800.000000,9.858332,5.505960
2.000000,54.000000,2743.200000,10800.000000,0.056122,-3.368082
4.000000,54.000000,2743.200000,10800.000000,1.805072,-4.868796
6.000000,54.000000,2743.200000,10800.000000,1.541217,4.488977
8.000000,54.000000,2743.200000,10800.000000,-1.211709,7.718883
10.000000,54.000000,2743.200000,10800.000000,1.284942,4.172020
12.000000,54.000000,2743.200000,10800.000000,-2.774702,4.166479
14.000000,54.000000,2743.200000,10800.000000,-2.419208,5.479670
16.000000,54.000000,2743.200000,10800.000000,-0.432931,3.287513
2.000000,40.000000,5181.600000,10800.000000,15.942557,11.491604
4.000000,40.000000,5181.600000,10800.000000,11.952889,14.857491
6.000000,40.000000,5181.600000,10800.000000,13.955494,17.320151
8.000000,40.000000,5181.600000,10800.000000,17.477470,20.078573
10.000000,40.000000,5181.600000,10800.000000,28.095305,24.637140
12.000000,40.000000,5181.600000,10800.000000,31.551291,34.563524
14.000000,40.000000,5181.600000,10800.000000,29.154357,25.681471
16.000000,40.000000,5181.600000,10800.000000,29.010194,19.935003
2.000000,42.000000,5181.600000,10800.000000,3.433790,11.955871
4.000000,42.000000,5181.600000,10800.000000,7.477539,15.187609
6.000000,42.000000,5181.600000,10800.000000,9.494762,18.893508
8.000000,42.000000,5181.600000,10800.000000,6.823527,16.242770
10.000000,42.000000,5181.600000,10800.000000,8.268508,13.037644
12.000000,42.000000,5181.600000,10800.000000,14.990019,10.919552
14.000000,42.000000,5181.600000,10800.000000,29.038484,25.758951
16.000000,42.000000,5181.600000,10800.000000,32.319101,18.417475
2.000000,44.000000,5181.600000,10800.000000,9.342033,9.283556
4.000000,44.000000,5181.600000,10800.000000,1.422213,12.092357
6.000000,44.000000,5181.600000,10800.000000,12.598962,15.773263
8.000000,44.000000,5181.600000,10800.000000,13.671516,13.849946
10.000000,44.000000,5181.600000,10800.000000,13.955711,13.774287
12.000000,44.000000,5181.600000,10800.000000,12.485149,13.176468
14.000000,44.000000,5181.600000,10800.000000,14.335936,9.743251
16.000000,44.000000,5181.600000,10800.000000,15.923977,8.306448
2.000000,46.000000,5181.600000,10800.000000,11.217398,12.373513
4.000000,46.000000,5181.600000,10800.000000,8.502327,13.916013
6.000000,46.000000,5181.600000,10800.000000,5.905604,11.853811
8.000000,46.000000,5181.600000,10800.000000,8.175353,14.503151
10.000000,46.000000,5181.600000,10800.000000,12.078384,16.719342
12.000000,46.000000,5181.600000,10800.000000,12.712516,14.287300
14.000000,46.000000,5181.600000,10800.000000,14.275389,11.109959
16.000000,46.000000,5181.600000,10800.000000,14.889742,11.830002
2.000000,48.000000,5181.600000,10800.000000,12.991351,12.716765
4.000000,48.000000,5181.600000,10800.000000,15.958002,17.304914
6.000000,48.000000,5181.600000,10800.000000,13.083070,16.182350
8.000000,48.000000,5181.600000,10800.000000,12.341285,15.615446
